C8:DD:C9	Lenovo Mobile Communication Technology Ltd.	2013-03-10	2015-09-27
00:10:11	Time Management, Inc.	1997-11-14	2015-09-27
D0:81:7A	Apple, Inc.	2017-10-11	2017-10-11
00:1A:A4	Future University-Hakodate	2006-12-05	2015-09-27
6C:23:B9	Sony Corporation	2010-06-10	2021-04-14
FC:D9:08	Xiaomi Communications Co Ltd	2021-04-23	2021-05-13
60:19:28	zte corporation	
00:90:BC	TELEMANN CO., LTD.	2000-11-09	2015-09-27
61:09:44	Apple, Inc.	
00:80:9C	LUXCOM, INC.	2000-11-09	2015-09-27
00:30:85		2000-11-09	2015-09-27
38:45:3B	Ruckus Wireless	2021-04-02	2021-04-02
2C:F8:9B	Cisco Systems, Inc	2019-05-29	2019-05-29
4C:39:09	HPL Electric & Power Private Limited	2014-03-11	2015-09-27
18:E2:15	Nokia	2021-06-15	2021-06-15
00:C0:BC	TELECOM AUSTRALIA/CSSC	2000-11-09	2015-09-27
60:E3:27	TP-LINK TECHNOLOGIES CO.,LTD.	2014-02-25	2015-09-27
00:1D:E4	Visioneered Image Systems	2007-09-29	2015-09-27
68:B3:5E	Shenzhen Neostra Technology Co.Ltd	2016-04-01	2016-04-01
64:A1:98	Huawei Device Co., Ltd.	2020-10-29	2020-10-29
00:26:67		2010-01-05	2015-09-27
50:FF:20	Keenetic Limited	2017-02-21	2017-02-21
5C:F8:21	Texas Instruments	2015-10-25	2015-10-25
DC:FE:23	Murata Manufacturing Co., Ltd.	2021-12-15	2021-12-15
4C:9E:FF	Zyxel Communications Corporation	2014-04-22	2015-09-27
A0:B9:ED	Skytap	2010-02-21	2015-09-27
00:23:E8	Demco Corp.	2008-10-25	2015-09-27
00:60:F7	DATAFUSION SYSTEMS	1980-01-01	2015-09-27
8C:02:FA	COMMANDO Networks Limited	2019-07-23	2019-07-23
00:18:74		2006-06-13	2015-09-27
3C:3A:73	Avaya Inc	2012-03-01	2017-03-26
00:90:23		1998-04-22	2015-09-27
8C:A9:82	Intel Corporate	2010-01-05	2015-09-27
00:07:39	Vida Design Co.	2001-10-24	2015-09-27
CC:4D:38	Carnegie Technologies	2017-09-22	2017-09-22
10:F9:EE	Nokia Corporation	2011-06-05	2015-09-27
B8:47:C6	SanJet Technology Corp.	2013-06-20	2015-09-27
00:10:C6	Universal Global Scientific Industrial Co., Ltd.	1997-11-14	2015-09-27
E0:62:90	Jinan Jovision Science & Technology Co., Ltd.	2010-07-01	2015-09-27
08:00:77		2000-11-09	2015-09-27
01:00:21	DSC CORPORATION	
00:A0:EA	ETHERCOM CORP.	1980-01-01	2015-09-27
00:0F:0A	Clear Edge Networks	2004-02-12	2015-09-27
00:1E:16	Keytronix	2007-09-29	2015-09-27
F8:2F:65	Huawei Device Co., Ltd.	2020-03-17	2020-03-17
74:63:C2	Huawei Device Co., Ltd.	2021-07-21	2021-07-21
48:D8:55	Telvent	2014-03-11	2015-09-27
4C:4E:03	TCT mobile ltd	2016-09-28	2016-09-28
30:A9:DE	LG Innotek	2015-12-03	2015-12-03
3C:7D:B1	Texas Instruments	2011-09-02	2015-10-07
00:0C:8D	MATRIX VISION GmbH	2003-04-11	2015-09-27
8C:0F:FA	Hutec co.,ltd	2019-05-10	2019-05-10
3C:26:D5	Sotera Wireless	2011-05-07	2015-09-27
E4:EC:10	Nokia Corporation	2010-08-15	2015-09-27
00:1A:54	Hip Shing Electronics Ltd.	2006-11-29	2015-09-27
64:E8:81	Aruba, a Hewlett Packard Enterprise Company	2020-02-28	2020-02-28
00:0A:15	Silicon Data, Inc	2002-06-05	2015-09-27
00:17:6A	Avago Technologies	2006-04-08	2015-09-27
01:30:41	APPLIED DIGITAL ACCESS	
54:53:ED	Sony Corporation	2011-11-26	2015-09-27
00:24:16	Any Use	2008-10-25	2015-09-27
84:48:05	HUAWEI TECHNOLOGIES CO.,LTD	
60:27:1C	VIDEOR E. Hartig GmbH	2017-03-26	2017-03-26
94:BF:94	Juniper Networks	2020-03-04	2020-03-04
04:8C:9A	Huawei Device Co., Ltd.	2019-06-28	2019-06-28
00:50:41	Coretronic Corporation	2000-11-09	2015-09-27
18:82:8C	Arcadyan Corporation	2020-01-15	2020-01-15
84:86:F3	Greenvity Communications	2014-07-13	2015-09-27
D4:0B:B9	Solid Semecs bv.	2013-03-28	2015-09-27
00:03:DB	Apogee Electronics Corp.	2000-11-09	2015-09-27
00:14:E4	infinias, LLC	2005-06-17	2015-09-27
F0:6C:73	Nokia	2021-08-07	2021-08-07
00:E0:A5	ComCore Semiconductor, Inc.	1980-01-01	2015-09-27
7C:25:DA	FN-LINK TECHNOLOGY LIMITED	2020-06-25	2020-06-25
2C:97:ED	Sony Imaging Products & Solutions Inc.	2019-12-24	2019-12-24
00:17:9C	DEPRAG SCHULZ GMBH u. CO.	2006-04-08	2015-09-27
9C:7B:EF	Hewlett Packard	2019-03-01	2019-03-01
00:00:B7	DOVE COMPUTER CORPORATION	1980-01-01	2015-09-27
00:0B:95	eBet Gaming Systems Pty Ltd	2003-02-07	2015-09-27
70:10:11	Samsung Electronics Co.,Ltd	
00:0E:9C	Benchmark Electronics 	2004-02-12	2015-09-27
14:7B:AC	Nokia	2018-12-14	2018-12-14
A0:8A:87	HuiZhou KaiYue Electronic Co.,Ltd	2013-03-10	2015-09-27
E8:36:17	Apple, Inc.	2018-08-16	2018-08-16
0C:B2:B7	Texas Instruments	2017-07-26	2017-07-26
34:4A:C3	HuNan ZiKun Information Technology CO., Ltd	2020-12-22	2020-12-22
18:FA:6F	ISC applied systems corp	2013-03-10	2015-09-27
00:50:A0	DELTA COMPUTER SYSTEMS, INC.	2000-11-09	2015-09-27
54:69:90		2021-09-17	2021-09-17
01:01:35	ACCU-TIME SYSTEMS, INC.	
84:26:2B	Nokia	2013-07-29	2016-06-11
D4:74:15	Huawei Device Co., Ltd.	2021-05-12	2021-05-12
00:90:42		2000-11-09	2015-09-27
00:03:BB	Signal Communications Limited	2000-11-09	2015-09-27
B0:E1:7E	HUAWEI TECHNOLOGIES CO.,LTD	2017-06-11	2017-06-11
00:15:F9	Cisco Systems, Inc	2005-10-01	2015-09-27
C4:9F:F3	Mciao Technologies, Inc.	2015-05-23	2015-09-27
00:E0:B5	ARDENT COMMUNICATIONS CORP.	1980-01-01	2015-09-27
C4:18:E9	Samsung Electronics Co.,Ltd	2020-09-10	2020-09-10
00:09:28	OULLIM Information Technology Inc,.	2002-06-05	2015-09-27
90:6C:AC	Fortinet, Inc.	2015-03-07	2015-09-27
00:50:29	1394 PRINTER WORKING GROUP	2000-11-09	2015-09-27
00:1F:B6	Chi Lin Technology Co., Ltd.	2008-02-02	2015-09-27
24:79:F3	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	2019-01-11	2019-01-11
40:9F:C7	BAEKCHUN I&C Co., Ltd.	2011-08-20	2015-09-27
B8:1D:AA	LG Electronics (Mobile Communications)	2016-11-16	2017-08-11
00:23:01	Frontier Silicon Ltd	2008-10-25	2015-09-27
60:D9:A0	Lenovo Mobile Communication Technology Ltd.	2014-10-25	2015-09-27
74:8A:28	HMD Global Oy	2019-09-17	2019-09-17
28:99:3A	Arista Networks	2016-08-26	2016-08-26
00:1F:9F	Thomson Telecom Belgium	2008-01-20	2015-09-27
00:1B:21	Intel Corporate	2007-01-16	2015-09-27
7C:35:48	Transcend Information	2016-04-01	2016-04-01
00:51:31	NETACCESS, INC.	
A4:B3:6A	JSC SDO Chromatec	2011-05-07	2015-09-27
00:C0:45	ISOLATION SYSTEMS, LTD.	1980-01-01	2015-09-27
00:1C:A5	Zygo Corporation	2007-06-16	2015-09-27
20:82:6A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	2019-12-24	2019-12-24
00:0D:5F	Minds Inc	2003-06-01	2015-09-27
00:19:EF	SHENZHEN LINNKING ELECTRONICS CO.,LTD	2006-11-29	2015-09-27
A0:AB:51	WEIFANG GOERTEK ELECTRONICS CO.,LTD	2019-07-17	2019-07-17
00:0C:F4	AKATSUKI ELECTRIC MFG.CO.,LTD.	2003-04-11	2015-09-27
00:0B:55	ADInstruments	2002-10-14	2015-09-27
00:30:62		2000-11-09	2015-09-27
00:08:D4	IneoQuest Technologies, Inc	2002-06-05	2015-09-27
00:00:7C	AMPERE INCORPORATED	2000-11-09	2015-09-27
F8:8B:37	ARRIS Group, Inc.	2017-12-10	2017-12-10
38:6C:9B	Ivy Biomedical	2013-11-12	2015-09-27
00:04:0E	AVM GmbH	2000-11-09	2019-07-01
00:09:1B	Digital Generation Inc.	2002-06-05	2015-09-27
E8:33:81	ARRIS Group, Inc.	2014-08-28	2016-05-19
00:60:4E	CYCLE COMPUTER CORPORATION, INC.	1980-01-01	2015-09-27
B0:E2:35	Xiaomi Communications Co Ltd	2016-04-01	2016-08-26
6C:8C:DB	Otus Technologies Ltd	2010-01-05	2015-09-27
38:0E:4D	Cisco Systems, Inc	2017-08-20	2017-08-20
10:A5:1D	Intel Corporate	2021-08-25	2021-08-25
00:25:D3	AzureWave Technology Inc.	2010-01-05	2015-11-15
1C:06:56	IDY Corporation	2010-08-15	2015-09-27
F0:33:E5	HUAWEI TECHNOLOGIES CO.,LTD	2020-01-10	2020-01-10
48:5A:EA	Fiberhome Telecommunication Technologies Co.,LTD	2021-10-26	2021-10-26
9C:41:7C	Hame  Technology Co.,  Limited 	2011-05-07	2015-09-27
00:08:12	GM-2 Corporation	2001-10-24	2015-09-27
D8:63:75	Xiaomi Communications Co Ltd	2017-09-22	2017-09-22
1C:39:8A	Fiberhome Telecommunication Technologies Co.,LTD	2016-10-30	2016-10-30
34:1E:6B	HUAWEI TECHNOLOGIES CO.,LTD	2016-09-03	2016-09-03
A4:11:62	Arlo Technology	2018-11-28	2020-04-18
00:80:7F	DY-4 INCORPORATED	2000-11-09	2015-09-27
00:80:02		2000-11-09	2015-09-27
00:18:89		2006-06-13	2015-09-27
00:D0:DC	MODULAR MINING SYSTEMS, INC.	2000-11-09	2015-09-27
08:68:EA	EITO ELECTRONICS CO., LTD.	2012-07-16	2015-09-27
00:09:A8	Eastmode Pte Ltd	2002-06-05	2015-09-27
80:75:1F	BSkyB Ltd	2019-08-09	2019-08-09
B0:DA:F9	ARRIS Group, Inc.	2017-02-21	2017-02-21
00:20:86		1980-01-01	2015-09-27
6C:3C:7C	CANON INC.	2021-07-15	2021-07-15
00:1E:BC	WINTECH AUTOMATION CO.,LTD.	2007-12-31	2015-09-27
00:06:F1	Optillion	2001-10-24	2015-09-27
00:23:B3	Lyyn AB	2008-10-25	2015-09-27
00:0D:2C	Net2Edge Limited	2003-06-01	2016-10-03
B0:97:3A	E-Fuel Corporation	2010-01-05	2015-09-27
50:1D:93	HUAWEI TECHNOLOGIES CO.,LTD	2018-01-25	2018-01-25
00:23:A9	Beijing Detianquan Electromechanical Equipment Co., Ltd	2008-10-25	2015-09-27
40:BC:68	Wuhan Funshion Online Technologies Co.,Ltd	2020-01-07	2020-01-07
8C:F8:C5	Intel Corporate	2021-10-13	2021-10-13
00:00:9B	INFORMATION INTERNATIONAL, INC	2000-11-09	2015-09-27
00:15:FB	setex schermuly textile computer gmbh	2005-10-01	2015-09-27
34:41:A8	ER-Telecom	2018-12-14	2018-12-14
00:0A:B7	Cisco Systems, Inc	2002-10-14	2015-09-27
00:1C:7C	PERQ SYSTEMS CORPORATION	2000-11-09	2015-09-27
50:E9:DF	Quectel Wireless Solutions Co.,Ltd.	2021-10-26	2021-10-26
48:49:C7	Samsung Electronics Co.,Ltd	2016-04-27	2016-04-27
88:A2:D7	HUAWEI TECHNOLOGIES CO.,LTD	2015-03-13	2015-10-12
44:6D:7F	Amazon Technologies Inc.	2022-01-19	2022-01-19
00:13:35	Aiware Inc.	2005-01-23	2015-09-27
90:94:0A	Analog Devices, Inc	2018-09-21	2018-09-21
00:E0:1A	COMTEC SYSTEMS. CO., LTD.	1980-01-01	2015-09-27
B8:2B:68	Huawei Device Co., Ltd.	2021-12-07	2021-12-07
94:09:37	HUMAX Co., Ltd.	2015-03-13	2015-09-27
70:61:EE	Sunwoda Electronic Co.,Ltd	2020-07-01	2020-07-01
70:B7:AA	vivo Mobile Communication Co., Ltd.	2018-04-10	2018-04-10
6C:92:BF	Inspur Electronic Information Industry Co.,Ltd.	2010-03-01	2015-09-27
08:00:62		2000-11-09	2015-09-27
B0:C5:CA	IEEE Registration Authority	2015-05-31	2016-04-27
24:3F:30	Oxygen Broadband s.a.	2018-11-30	2018-11-30
60:5F:8D	eero inc.	2017-10-11	2017-10-11
00:1D:7C	ABE Elettronica S.p.A.	2007-08-18	2015-09-27
C8:41:8A	Samsung Electronics.,LTD	2021-08-14	2021-08-14
44:35:6F	Neterix Ltd	2014-09-26	2021-02-25
10:77:B1	Samsung Electronics Co.,Ltd	2013-03-10	2017-02-21
2C:C5:46	Huawei Device Co., Ltd.	2020-01-10	2020-01-10
00:19:98		2006-09-25	2015-09-27
EC:43:F6	Zyxel Communications Corporation	2013-01-09	2016-10-03
8C:19:2D	IEEE Registration Authority	2016-04-01	2016-04-01
28:CF:08	ESSYS	2017-07-14	2017-07-14
00:20:04	YAMATAKE-HONEYWELL CO., LTD.	1980-01-01	2015-09-27
00:23:8D	Techno Design Co., Ltd.	2008-10-25	2015-09-27
40:BE:EE	Shenzhen Yunding Information Technology Co.,Ltd	2021-01-15	2021-01-15
00:30:15	CP CLARE CORP.	2000-11-09	2015-09-27
50:3D:EB	Zhejiang Tmall Technology Co., Ltd.	2021-05-28	2021-05-28
74:A2:E6	Cisco Systems, Inc	2015-01-23	2015-09-27
14:C0:A1	UCloud Technology Co., Ltd.	2021-08-11	2021-08-11
00:06:25	The Linksys Group, Inc.	2001-06-04	2015-09-27
1C:D4:0C	Kriwan Industrie-Elektronik GmbH	2012-03-01	2015-09-27
C8:16:DA	Realme Chongqing Mobile Telecommunications Corp.,Ltd.	2020-07-16	2020-07-16
E4:AB:46	UAB Selteka	2010-02-21	2015-09-27
00:50:1A	IQinVision	2000-11-09	2015-09-27
70:3A:D8	Shenzhen Afoundry Electronic Co., Ltd	2011-05-07	2015-09-27
00:1C:B2	BPT SPA	2007-06-16	2015-09-27
00:21:67		2008-10-25	2015-09-27
00:23:51	2Wire Inc	2008-10-25	2015-10-25
38:CD:07	Beijing FaceCam Technology Co., Ltd.	2017-05-23	2017-05-23
40:B5:C1	Cisco Systems, Inc	2020-08-12	2020-08-12
00:07:1A	Finedigital Inc.	2001-10-24	2015-09-27
54:93:59		2013-09-12	2015-09-27
00:07:88		2001-10-24	2015-09-27
4C:80:BA	Wuhan Tianyu Information Industry Co., Ltd.	2019-07-17	2019-07-17
00:05:6E	National Enhance Technology, Inc.	2001-06-04	2015-09-27
80:FB:F0	Quectel Wireless Solutions Co., Ltd.	2018-07-27	2018-07-27
60:53:17	Sandstone Technologies	2017-02-21	2017-02-21
74:42:8B	Apple, Inc.	2019-09-09	2019-09-09
00:08:25	Cisco Systems, Inc	2001-12-14	2015-09-27
80:6C:BC	NET New Electronic Technology GmbH	2011-03-17	2015-09-27
58:D3:49	Apple, Inc.	2020-09-25	2020-09-25
70:E5:6E	Texas Instruments	2017-08-20	2017-08-20
70:05:14	LG Electronics (Mobile Communications)	2011-07-09	2017-08-11
F4:D1:08	Intel Corporate	2018-07-11	2018-07-11
F8:F0:82	NAGTECH LLC	2013-01-09	2021-04-03
3C:33:00	Shenzhen Bilian electronic CO.,LTD	2015-10-07	2015-10-07
00:04:D6	Takagi Industrial Co., Ltd.	2001-01-24	2015-09-27
00:18:99		2006-06-13	2015-09-27
00:80:DD	GMX INC/GIMIX	1980-01-01	2015-09-27
BC:64:4B	ARRIS Group, Inc.	2016-05-14	2016-05-14
34:A8:43	KYOCERA Display Corporation	2013-05-02	2015-09-27
B0:E0:3C	TCT mobile ltd	2014-11-11	2016-03-01
00:13:F7	SMC Networks, Inc.	2005-03-10	2015-09-27
48:03:62		2013-01-09	2015-09-27
00:06:4B	Alexon Co., Ltd.	2001-06-04	2015-09-27
00:05:A1	Zenocom	2001-06-04	2015-09-27
B0:24:91	Huawei Device Co., Ltd.	2021-01-27	2021-01-27
00:27:03	Shenzhen Huitaiwei Tech. Ltd, co.	2010-01-05	2015-09-27
4C:A0:03	VITEC	2016-01-31	2019-12-04
38:0D:D4	Primax Electronics Ltd.	2010-07-01	2015-09-27
35:21:37	UNICARD SA	
00:0E:C4	Iskra Transmission d.d.	2004-02-12	2015-09-27
A8:54:A2	Heimgard Technologies AS	2021-12-21	2021-12-21
58:7E:61	Qingdao Hisense Communications Co.,Ltd.	2013-05-02	2016-04-01
01:01:37	3COM	
68:87:6B	INQ Mobile Limited	2011-03-17	2015-09-27
4C:81:20	Taicang T&W Electronics	2017-02-21	2017-02-21
00:08:E1	Barix AG	2002-06-05	2015-09-27
54:9A:16	Uzushio Electric Co.,Ltd.	2010-01-05	2015-09-27
00:04:B8	Kumahira Co., Ltd.	2000-12-04	2015-09-27
D8:8C:73	zte corporation	2021-04-20	2021-04-20
38:19:2F	Nokia Corporation	2013-01-09	2015-09-27
90:C1:19	Nokia	2020-12-29	2020-12-29
00:00:5B	ELTEC ELEKTRONIK AG	2000-11-09	2015-09-27
C4:B2:39	Cisco Systems, Inc	2019-10-10	2019-10-10
30:FD:38	Google, Inc.	2017-12-10	2017-12-10
14:A1:BF	ASSA ABLOY Korea Co., Ltd Unilock	2019-07-08	2019-07-08
CC:66:B2	Nokia	2017-05-23	2017-05-23
00:01:DD	Avail Networks	2000-11-09	2015-09-27
48:D7:05	Apple, Inc.	2014-03-14	2015-09-27
2C:F0:EE	Apple, Inc.	2014-07-13	2015-09-27
00:23:4F	Luminous Power Technologies Pvt. Ltd.	2008-10-25	2015-09-27
F0:EE:10	Samsung Electronics Co.,Ltd	2017-02-21	2017-02-21
AC:11:D3	Suzhou HOTEK  Video Technology Co. Ltd	2014-07-13	2015-09-27
08:51:04	Huawei Device Co., Ltd.	2022-03-09	2022-03-09
00:0C:5C	GTN Systems B.V.	2003-02-07	2015-09-27
0C:2D:89	QiiQ Communications Inc.	2013-03-10	2015-09-27
00:0D:B8	SCHILLER AG	2004-02-12	2015-09-27
B8:5A:F7	Ouya, Inc	2013-01-09	2015-09-27
34:20:E3	Ruckus Wireless	2020-06-23	2020-06-23
00:1F:46	Nortel Networks	2007-12-31	2019-07-01
00:C0:2A	OHKURA ELECTRIC CO., LTD.	1980-01-01	2015-09-27
C0:9D:26	Topicon HK Lmd.	2014-01-12	2015-09-27
70:FC:8F	FREEBOX SAS	2019-03-11	2019-03-11
18:F4:6A	Hon Hai Precision Ind. Co.,Ltd.	2010-11-24	2016-05-31
A0:BB:3E	IEEE Registration Authority	2015-01-23	2016-04-27
9C:5C:8D	FIREMAX INDÚSTRIA E COMÉRCIO DE PRODUTOS ELETRÔNICOS  LTDA	2011-07-09	2015-09-27
40:AC:8D	Data Management, Inc.	2012-04-08	2015-09-27
4C:3F:D3	Texas Instruments	2018-03-05	2018-03-05
E0:0C:7F	Nintendo Co., Ltd.	2011-03-17	2015-11-15
00:30:90		2000-11-09	2015-09-27
44:F0:34	Kaonmedia CO., LTD.	2017-09-22	2017-09-22
00:1A:0C	Swe-Dish Satellite Systems AB	2006-11-29	2015-09-27
90:DD:5D	Apple, Inc.	2017-12-28	2017-12-28
00:1A:8C	Sophos Ltd	2006-12-05	2015-09-27
44:74:6C	Sony Corporation	2014-04-22	2021-04-14
00:60:83		1980-01-01	2015-09-27
00:0C:7E	Tellium Incorporated	2003-04-11	2015-09-27
B4:60:8C	Fiberhome Telecommunication Technologies Co.,LTD	2020-12-22	2020-12-22
00:D0:25	XROSSTECH, INC.	2000-11-09	2015-09-27
00:80:0E	ATLANTIX CORPORATION	2000-11-09	2015-09-27
00:21:2B	MSA Auer	2008-10-25	2015-09-27
E0:91:3C	Kyeungin CNS Co., Ltd.	2020-08-26	2020-08-26
34:14:B5	Texas Instruments	2020-01-09	2020-01-09
00:30:CF	TWO TECHNOLOGIES, INC.	2000-11-09	2015-09-27
B0:34:95	Apple, Inc.	2013-12-13	2015-09-27
68:4F:64	Dell Inc.	2018-09-21	2018-09-21
64:DB:81	Syszone Co., Ltd.	2015-01-23	2015-09-27
F4:4D:17	GOLDCARD HIGH-TECH CO.,LTD.	2015-11-15	2015-11-15
00:A0:52	STANILITE ELECTRONICS PTY. LTD	1980-01-01	2015-09-27
00:30:2F	GE Aviation System	2000-11-09	2015-09-27
A8:90:08	Beijing Yuecheng Technology Co. Ltd.	2015-01-23	2015-09-27
90:22:21	Shanghai Huaqin Telecom Technology Co.,Ltd	
00:08:75		2001-12-14	2015-09-27
00:C0:F5	METACOMP, INC.	1980-01-01	2015-09-27
24:F1:50	Guangzhou Qi'an Technology Co., Ltd.	2020-04-10	2020-04-10
00:13:0C	HF System Corporation	2004-12-11	2015-09-27
00:19:5B	D-Link Corporation	2006-08-21	2015-09-27
88:07:4B	LG Electronics (Mobile Communications)	2015-10-25	2017-08-11
00:10:DE	INTERNATIONAL DATACASTING CORPORATION	1997-11-14	2015-09-27
B0:25:AA	Private	2014-02-25	2014-02-25
90:38:0C	Espressif Inc.	2021-08-05	2021-08-05
24:7C:4C	Herman Miller	2015-10-25	2015-10-25
00:22:16	YMax Telecom Ltd.	2008-10-25	2015-09-27
00:62:EC	Cisco Systems, Inc	2016-03-01	2016-03-01
B0:A8:6E	Juniper Networks	2012-05-01	2016-02-10
00:0E:11	BDT Büro und Datentechnik GmbH & Co.KG 	2004-02-12	2015-09-27
04:7C:16	Micro-Star INTL CO., LTD.	2022-02-18	2022-02-18
30:99:35		2017-05-23	2017-05-23
20:A9:9B	Microsoft Corporation	2014-05-27	2015-09-27
00:90:EF	INTEGRIX, INC.	2000-11-09	2015-09-27
00:00:6B	Silicon Graphics	2000-11-09	2019-07-01
00:18:2D	Artec Design	2006-06-13	2015-09-27
EC:B8:70	Beijing Heweinet Technology Co.,Ltd.	2015-06-13	2015-09-27
01:20:20	NETWORK PRODUCTS	
00:20:8B	LAPIS TECHNOLOGIES, INC.	1980-01-01	2015-09-27
40:4D:8E	HUAWEI TECHNOLOGIES CO.,LTD	2011-03-17	2015-09-27
00:16:7F	Bluebird Soft Inc.	2005-11-24	2015-09-27
98:14:D2	Avonic	2018-01-25	2018-01-25
00:D0:A2	INTEGRATED DEVICE	2000-11-09	2015-09-27
3C:8B:7F	Cisco Systems, Inc	2021-10-23	2021-10-23
B8:2A:DC	EFR Europäische Funk-Rundsteuerung GmbH	2011-05-07	2015-09-27
00:26:91		2010-01-05	2015-10-25
00:1E:AB	TeleWell Oy	2007-12-31	2015-09-27
00:15:4D	Netronome Systems, Inc.	2005-07-27	2015-09-27
00:E0:1B	SPHERE COMMUNICATIONS, INC.	1980-01-01	2015-09-27
7C:2C:F3	Secure Electrans Ltd	2010-02-21	2015-09-27
00:26:9E	Quanta Computer Inc.	2010-01-05	2015-09-27
8C:2F:A6	Solid Optics B.V.	2016-08-26	2016-08-26
70:CE:8C	Samsung Electronics Co.,Ltd	2019-08-31	2019-08-31
00:21:90		2008-10-25	2015-09-27
00:50:3B	MEDIAFIRE CORPORATION	2000-11-09	2015-09-27
00:06:D9	IPM-Net S.p.A.	2001-10-24	2015-09-27
00:13:F2	Klas Ltd	2005-03-10	2015-09-27
38:B5:D3	SecuWorks	2020-11-24	2020-11-24
00:14:0F	Federal State Unitary Enterprise Leningrad R&D Institute of	2005-03-22	2015-09-27
00:18:C3	CS Corporation	2006-07-01	2015-09-27
E8:D4:E0	Beijing BenyWave Technology Co., Ltd.	2013-07-12	2015-09-27
DC:63:73	OBARA KOREA	2020-08-20	2020-08-20
C0:D2:F3	Hui Zhou Gaoshengda Technology Co.,LTD	2018-02-11	2018-02-11
54:C3:3E	Ciena Corporation	2018-06-25	2018-06-25
60:05:8A	Hitachi Metals, Ltd.	2018-03-05	2018-03-05
05:31:21	Pensando Systems, Inc.	
60:B9:82	RO.VE.R. Laboratories S.p.A.	2012-04-08	2015-09-27
D4:41:65	Sichuan Tianyi Comheart Telecom Co.,LTD	2016-02-10	2016-02-10
00:1C:37	Callpod, Inc.	2007-05-13	2015-09-27
A8:29:4C	Precision Optical Transceivers, Inc.	2013-03-10	2015-09-27
C0:FF:D4	NETGEAR	2015-01-23	2015-11-15
00:1D:15	Shenzhen Dolphin Electronic Co., Ltd	2007-06-25	2015-09-27
C8:A2:CE	Oasis Media Systems LLC	2015-08-11	2015-09-27
00:0D:BD	Cisco Systems, Inc	2004-02-12	2015-09-27
EC:7E:91	ITEL MOBILE LIMITED	2020-08-29	2020-08-29
00:00:23	ABB INDUSTRIAL SYSTEMS AB	1980-01-01	2015-09-27
00:20:37	Soft Device Sdn Bhd	1980-01-01	2015-09-27
A0:5E:6B	MELPER Co., Ltd.	2011-11-13	2015-09-27
2C:A5:9C	Hangzhou Hikvision Digital Technology Co.,Ltd.	2020-10-23	2020-10-23
00:0D:7E	Axiowave Networks, Inc.	2003-06-30	2015-09-27
60:8C:DF	Beamtrail-Sole Proprietorship	2018-12-24	2021-11-11
00:22:C3	Zeeport Technology Inc.	2008-10-25	2015-09-27
10:D1:DC	INSTAR Deutschland GmbH	2012-05-26	2015-09-27
58:85:A2	Realme Chongqing MobileTelecommunications Corp Ltd	2019-05-24	2019-05-24
24:00:FA	China Mobile (Hangzhou) Information Technology Co., Ltd	2020-03-31	2020-03-31
00:14:66		2005-05-07	2015-09-27
00:26:D6	Ningbo Andy Optoelectronic Co., Ltd.	2010-01-05	2015-09-27
00:60:47		1980-01-01	2015-09-27
00:C0:41	DIGITAL TRANSMISSION SYSTEMS	1980-01-01	2015-09-27
00:26:AD	Arada Systems, Inc.	2010-01-05	2015-09-27
8A:34:BC		2016-02-25	2016-02-25
00:0F:1D	Cosmo Techs Co., Ltd.	2004-02-12	2015-09-27
40:99:22		2017-05-23	2017-05-23
34:BD:FA	Cisco SPVTG	2013-01-09	2015-09-27
90:12:35	Amazon Technologies Inc.	
B4:7A:F1	Hewlett Packard Enterprise	2019-09-27	2019-09-27
30:D5:87	Samsung Electronics Co.,Ltd	2014-09-07	2015-09-27
40:47:6A	Astro Gaming	2015-12-17	2020-01-28
54:DF:24	Fiberhome Telecommunication Technologies Co.,LTD	2017-07-14	2017-07-14
80:61:8F	Shenzhen sangfei consumer communications co.,ltd	2013-12-13	2015-09-27
24:B6:FD	Dell Inc.	2011-11-13	2015-10-25
78:66:AE	ZTEC Instruments, Inc.	2010-03-28	2015-09-27
00:02:09	Celestix Networks Pte Ltd.	2000-11-09	2015-09-27
00:80:7D	EQUINOX SYSTEMS INC.	2000-11-09	2015-09-27
00:11:C8	Powercom Co., Ltd.	2004-07-24	2015-09-27
00:1C:6D	KYOHRITSU ELECTRONIC INDUSTRY CO., LTD.	2007-05-13	2015-09-27
00:23:31	Cisco Systems, Inc	2008-10-25	2015-11-15
18:67:3F	Hanover Displays Limited	2013-01-09	2015-09-27
64:DE:1C	Kingnetic Pte Ltd	2010-11-24	2015-09-27
00:1E:23	Electronic Educational Devices, Inc	2007-09-29	2015-09-27
40:D9:5A	AMPAK Technology,Inc.	2022-03-03	2022-03-03
00:06:B8	Bandspeed Pty Ltd	2001-06-04	2015-09-27
3C:6F:F7	EnTek Systems, Inc.	2013-01-09	2015-09-27
0C:46:9D	MS Sedco	2010-11-24	2015-09-27
84:25:3F	silex technology, Inc.	2013-06-20	2015-09-27
8C:94:1F	Cisco Systems, Inc	2020-06-02	2020-06-02
00:C0:A3	DUAL ENTERPRISES CORPORATION	1980-01-01	2015-09-27
00:1E:CD	KYLAND Technology Co. LTD	2007-12-31	2015-09-27
40:51:6C	Grandex International Corporation	2013-01-09	2015-09-27
DC:F4:01	Dell Inc.	2018-07-17	2018-07-17
